company_id,company_name,sector,annual_revenue,ebitda,total_debt,total_equity,current_assets,current_liabilities,interest_expense,cash_flow,employee_count,credit_score,fraud_flag,hidden_liability,bankruptcy_risk
CMP0702,Vang Inc,Finance,71924231,7067176.25,58007181.51,32449580.78,14782592.1,16467975.74,3133396.75,109839.46,8348,642,0,0,Medium
CMP0703,"Martin, Jones and Holland",Retail,77434272,26164558.12,32342310.33,7389652.41,10387927.31,7192861.34,1050325.19,17502255.53,5415,536,1,0,High
CMP0704,Hall LLC,Finance,26497671,1797178.54,5267308.87,11211928.55,6558358.98,5414893.4,399950.83,3102111.49,392,733,1,1,Low
CMP0705,Johns and Sons,Manufacturing,76941468,17354350.72,48413535.65,58385068.88,37274393.19,29336476.45,2997989.33,1009732.83,2437,849,0,0,Low
CMP0706,Montoya PLC,Manufacturing,3679881,856365.6,3377749.21,1335624.93,552053.03,1167564.2,304197.78,77303.46,786,582,1,1,Medium
CMP0707,"Villa, Barnes and Ball",Energy,97525145,21185415.15,102427852.56,46676689.43,14244283.47,17656807.1,10735163.91,22679151.1,706,589,1,1,Medium
CMP0708,Burnett Group,Retail,38012674,7800421.62,12027014.37,22849008.47,11832163.63,4704898.53,416774.3,4647900.76,5227,850,1,1,Low
CMP0709,"Jones, Smith and Johnson",Finance,12051036,939203.23,4287858.51,2847441.12,5355845.33,3514541.46,144340.26,2672290.97,9345,663,0,0,Medium
CMP0710,Garcia-Williams,Technology,47346996,7244010.92,32126260.44,34472669.68,10369106.34,8417559.18,760511.11,8402624.82,5987,801,0,0,Low
CMP0711,Burke Group,Healthcare,92005238,15838699.35,24602846.36,44649832.93,43292569.03,19062849.09,554518.81,21316228.81,771,783,1,1,Low
CMP0712,Allen LLC,Technology,51255716,13487168.3,55930293.31,4820071.11,6220022.76,7321326.54,1359373.28,-1707923.16,4978,305,1,0,High
CMP0713,Evans Inc,Healthcare,57038440,14264076.44,54924509.36,5482939.71,7173445.59,9145766.24,4622448.91,13487290.17,7072,530,0,1,High
CMP0714,Cameron Ltd,Retail,25538740,6500539.29,7307085.69,2505530.81,2596400.56,3414709.37,332919.09,1200424.27,3896,637,1,1,Medium
CMP0715,"Reeves, Tyler and Gonzalez",Retail,29411578,9016823.69,34323417.83,7876068.8,4763569.06,11207722.9,3013842.38,-1001445.66,1894,399,0,0,High
CMP0716,Roberts-Brown,Healthcare,84568330,18503035.36,80940243.07,22941676.69,26190634.55,12366849.33,2011546.66,2403812.05,1922,376,1,1,High
CMP0717,"Lamb, Lambert and Carter",Manufacturing,54709375,19073403.42,47670346.02,17776489.16,16851924.23,20877776.64,4474979.02,-2250708.16,1048,636,0,1,Medium
CMP0718,Griffin PLC,Healthcare,46574739,8317044.8,4742014.11,31765869.5,6594036.43,6993768.66,250647.15,1824705.96,4238,721,1,1,Low
CMP0719,Harris PLC,Healthcare,43787028,12528496.2,34478050.51,34698879.05,5069178.51,15245160.04,2135284.99,-1514305.87,7695,762,0,0,Low
CMP0720,Ford-Robinson,Energy,7931805,2746811.03,9402542.5,4275671.36,1352752.51,669619.87,793796.54,-255657.88,97,683,0,0,Medium
CMP0721,Vang Ltd,Technology,87553500,16868770.09,76800383.2,24476434.94,31919860.53,25164232.98,2068845.67,12793244.55,6076,546,0,1,High
CMP0722,"Russo, Baker and Ruiz",Technology,29282848,5073952.75,8843870.07,12977669.96,5441884.82,3673333.85,509603.83,41274.89,3348,833,0,1,Low
CMP0723,Watts-Chan,Healthcare,60056094,16899767.74,39048252.87,43834203.04,15502740.44,23019746.21,1325028.41,3947317.24,3430,765,0,1,Low
CMP0724,"Le, Ochoa and Davis",Manufacturing,37987354,4581987.24,26337993.37,18374541.29,5363405.42,13769857.61,2576912.82,7370506.19,5175,722,1,0,Low
CMP0725,Wilson-Cain,Healthcare,71734467,18618333.23,28372391.86,31682846.0,11989203.25,20285295.23,3082010.19,8780639.36,2526,801,1,1,Low
CMP0726,Cardenas Group,Finance,87802942,25745430.3,84921244.14,33933585.3,30414106.38,17419082.27,1871097.32,6541654.79,8061,650,0,0,Medium
CMP0727,Robinson-Smith,Retail,21353998,5066093.26,9085130.02,9925417.6,6510443.89,6800850.6,218766.62,403783.55,6023,720,1,1,Low
CMP0728,Parker-Bennett,Healthcare,22043628,4635424.87,8826559.83,6254646.93,3962867.51,5430287.54,375634.76,4335509.35,8866,768,1,1,Low
CMP0729,"Roberson, Bishop and Duncan",Technology,3800460,944085.23,978978.29,1247286.49,1731891.16,891242.79,30213.08,-7400.23,465,846,1,1,Low
CMP0730,Boyer Group,Manufacturing,24329422,7987720.22,21782774.72,11962586.64,3696654.27,6717075.96,1980772.61,1036862.99,4338,611,1,0,Medium
CMP0731,Lamb LLC,Technology,11765942,2028472.28,10740354.14,4660931.73,5545384.89,679834.04,718675.56,1021828.83,9325,689,1,0,Medium
CMP0732,Williams-Griffith,Finance,67411191,20309532.07,24054347.79,42895875.5,25347740.53,4604669.01,1479737.07,-195651.84,8653,728,0,1,Low
CMP0733,Curtis Group,Healthcare,55640600,3028490.22,17238259.96,10151981.48,9812382.87,18393576.07,963010.98,-420471.56,8598,643,1,0,Medium
CMP0734,"Smith, Harris and Williams",Energy,54537322,5396236.31,60333765.8,32441851.3,10196131.36,9312803.09,3276045.7,11590446.96,8427,579,0,1,Medium
CMP0735,Ford-Jones,Technology,74053540,18335927.84,15712317.47,9664684.76,24532952.62,29614229.0,1534743.41,2569867.15,3590,669,1,1,Medium
CMP0736,Smith Ltd,Manufacturing,17258153,4089943.66,20603758.81,3621088.24,8143256.95,5258982.62,2155541.9,2784712.67,5068,457,0,1,High
CMP0737,"Jones, Burke and Brown",Finance,71765079,8718906.85,56455720.21,28917946.07,18434196.54,13995173.43,2805650.2,14622642.9,6360,564,1,1,Medium
CMP0738,"Hunt, Hardy and Morrison",Technology,75396858,6799473.69,32795137.84,16374784.95,27030596.17,27911235.51,2931345.77,17719536.37,9042,584,0,1,Medium
CMP0739,"Macdonald, Kerr and Bray",Manufacturing,77209525,6753783.85,23519254.1,24503395.11,36868676.8,21140899.46,576884.07,18037628.02,3855,709,1,0,Low
CMP0740,Barnett-Anderson,Technology,76544743,15202658.99,12368168.81,58475334.0,28161678.19,22365531.6,1395568.48,11018706.59,6355,797,0,0,Low
CMP0741,Luna and Sons,Energy,57344130,5197918.42,39826152.77,20705085.92,26117065.63,12055453.22,1331069.28,13933907.97,217,655,0,1,Medium
CMP0742,"Green, Rodriguez and Jones",Manufacturing,52983601,11204125.57,25976203.39,28210829.93,16120342.47,4515164.01,2172508.66,6928335.09,8860,734,0,0,Low
CMP0743,Lindsey-Randall,Energy,89365588,6767917.24,79524137.45,58672953.18,42104050.17,10870490.7,5654224.72,22319139.51,1938,779,0,0,Low
CMP0744,Lee-Thomas,Finance,38901794,12396073.01,43945399.0,28337381.2,6434833.03,8732811.09,3957130.9,2575476.82,4785,667,1,0,Medium
CMP0745,Hartman-Freeman,Finance,16647035,3971593.37,8139802.41,1063799.94,5997497.31,3455580.71,645614.57,540205.76,9444,535,1,1,High
CMP0746,"Steele, Warner and Nelson",Technology,91017521,29997199.86,86076261.17,63541395.05,19191578.88,35879840.9,4162752.04,-3959771.42,8833,705,0,1,Low
CMP0747,"Saunders, Downs and Phillips",Technology,52059403,5662785.32,19757206.35,25888652.12,23225872.82,17301556.73,1318272.19,12588567.99,4256,719,0,0,Low
CMP0748,Pollard-Santos,Energy,87278580,13437001.77,63761199.31,22041423.16,36986620.81,27165938.53,4710993.84,-854081.22,6351,640,0,1,Medium
CMP0749,"Malone, Flores and Schultz",Retail,62240619,6841015.83,44373365.29,34796859.87,29176800.75,5957773.84,3193037.31,1648102.82,5454,761,0,0,Low
CMP0750,"Gross, Ball and Stanley",Energy,78220794,7702238.99,15782709.22,4337423.7,14448284.15,31276417.76,752968.44,16379991.44,8229,361,1,1,High
CMP0751,Bennett Inc,Finance,72373455,12733908.31,27518836.97,35316833.0,25125321.45,10518097.63,3183276.25,2681630.22,240,777,1,0,Low
CMP0752,Ford-King,Manufacturing,28168250,7091290.03,22012390.51,12739125.81,5723765.01,8733110.99,1665409.96,5700933.28,1860,666,0,1,Medium
CMP0753,"Yates, Mcconnell and Schultz",Finance,38829266,11573329.95,15869150.95,4844199.18,18758956.82,13858796.95,957795.83,5125418.83,8155,367,1,1,High
CMP0754,"Mason, Miller and Green",Healthcare,11568452,2484201.56,13665975.57,2480008.92,5561217.49,3268761.53,1362561.66,206083.36,7916,323,0,1,High
CMP0755,Moore-Smith,Manufacturing,39249474,10265198.59,20373913.05,14362931.87,13986476.24,7451057.37,2439653.98,8391280.84,5994,741,0,1,Low
CMP0756,Jordan PLC,Retail,13356064,4373590.33,13884357.13,1973003.84,4220536.19,2751497.71,1371578.44,807727.11,2643,342,1,1,High
CMP0757,Palmer-Jones,Healthcare,15879388,2407808.97,12505414.75,2815941.21,7298353.4,2025046.57,712661.73,2127214.85,650,525,0,1,High
CMP0758,Collins Group,Retail,95063576,11829118.05,90190184.05,27916161.92,29797931.5,8777796.01,9081807.56,11698500.22,6328,306,0,1,High
CMP0759,Williams-Todd,Retail,62225590,18358126.07,12909350.16,47301569.33,29207197.61,6799290.97,1215007.6,-2691530.72,906,816,0,1,Low
CMP0760,Smith Ltd,Finance,83360424,5471835.41,93846292.14,5951475.44,19739362.94,31047653.5,2827988.9,10423739.72,6155,435,0,0,High
CMP0761,"Kaiser, Stone and Tucker",Retail,85771465,12798351.91,90172730.37,64746454.06,10563867.22,19756520.48,8695191.38,2557903.88,6282,839,0,0,Low
CMP0762,"Rios, Medina and Pugh",Finance,1398909,367937.93,772874.63,613573.67,215908.93,362994.0,34022.42,206502.11,4302,814,1,0,Low
CMP0763,Hurley-Perez,Manufacturing,58603721,7377304.39,34456929.41,3743253.53,24312764.64,10949408.59,2665307.19,14061402.67,6058,450,0,1,High
CMP0764,Miller Ltd,Energy,50308594,15085931.97,23326870.95,33842163.91,16639731.56,19626199.49,1777748.24,-755787.6,493,808,0,1,Low
CMP0765,Stone-Bowers,Energy,9538751,1035311.06,4300359.16,7072948.83,3297689.37,2547971.72,190991.95,371012.72,991,820,1,0,Low
CMP0766,Olson and Sons,Technology,7067756,1383577.03,7452392.43,5385640.91,1122875.08,2200818.82,453522.84,1230614.39,1225,805,1,1,Low
CMP0767,Wilson-Sullivan,Healthcare,17076733,2197557.98,16192151.79,12809504.42,3845707.58,1036244.24,1044363.69,2201684.74,2347,808,1,1,Low
CMP0768,Mayo Inc,Manufacturing,10332554,2122535.25,7476117.76,4086398.17,4970185.73,3175266.6,396235.72,-73938.63,6250,579,0,0,Medium
CMP0769,Delgado-Armstrong,Energy,68542124,22685105.3,16403173.71,15933221.47,9888593.25,27117996.37,1340659.15,3260017.35,3675,797,1,1,Low
CMP0770,Page-Chapman,Retail,13327818,2918626.6,12185630.89,6317117.03,4142465.75,4698759.83,1138821.26,2482448.68,2177,612,1,0,Medium
CMP0771,Garcia Inc,Retail,1829991,441459.05,773628.43,115991.28,897911.26,384527.4,81215.21,117010.5,9661,470,1,1,High
CMP0772,Rogers-Jackson,Retail,36650846,5611998.06,35748342.49,15091402.94,13194317.86,9229821.46,3684669.11,4800170.0,5251,639,1,0,Medium
CMP0773,"Parker, Clarke and Wilcox",Manufacturing,84319259,9795332.36,98562763.03,52240402.49,31715035.19,31883570.23,11674331.41,14395224.76,2676,574,0,1,Medium
CMP0774,Archer Inc,Manufacturing,26091705,6759238.03,7357644.23,9727197.57,8538567.86,7322649.32,211902.48,6163185.69,4440,802,1,0,Low
CMP0775,Reyes Group,Finance,10627108,631660.89,6828983.19,1636070.31,2584825.14,3982750.16,229709.97,-106865.66,9153,302,1,1,High
CMP0776,"Walker, Norman and Brooks",Technology,16962318,1088805.96,14997980.06,3193081.56,4246401.45,1829158.66,320237.34,3320414.54,3226,531,0,0,High
CMP0777,Roberts PLC,Retail,28157543,7758315.34,8057712.12,11383289.35,13746321.85,3349810.21,530635.8,660037.82,1135,833,0,1,Low
CMP0778,"Ball, Tran and Spencer",Manufacturing,70950346,24410989.97,21001075.68,13473450.49,35048508.35,23329181.04,1845401.72,15845964.13,9217,628,0,0,Medium
CMP0779,"Smith, Brown and Wells",Finance,47135123,9413741.36,50036197.02,19163118.09,20131437.83,2498275.27,4577533.58,11693758.87,8399,650,1,0,Medium
CMP0780,"Foster, Padilla and Huang",Finance,45412020,11831213.48,8089902.72,9502901.58,15082224.56,15793592.31,728263.72,-951806.95,5388,751,1,0,Low
CMP0781,Scott PLC,Finance,25870069,2601414.28,12694524.74,1311127.84,11013227.32,3457873.99,845417.45,832480.6,415,418,1,0,High
CMP0782,Allison PLC,Finance,17212816,4327978.19,19816462.46,7973501.89,4341761.82,1726902.35,2171057.71,3430800.29,9069,669,0,0,Medium
CMP0783,"Stone, Jones and Hale",Retail,82642581,12865340.99,57214583.47,41451469.89,15075800.15,10343571.39,2254028.33,5528552.79,9901,839,0,0,Low
CMP0784,"Turner, Hansen and Rodriguez",Technology,12467119,3715310.89,6402725.74,1509521.24,4738142.12,3796881.26,457289.6,293518.32,6739,486,0,1,High
CMP0785,Williams-Noble,Energy,65660875,14415837.68,70391014.58,28992041.86,19330529.13,5943647.71,2383412.28,3106900.31,3249,595,0,0,Medium
CMP0786,Gay-Floyd,Manufacturing,32480886,8797498.05,13112974.93,6635792.34,13685818.55,4921065.31,1078999.68,646323.19,9021,572,0,0,Medium
CMP0787,Robinson-Lane,Retail,1638248,412063.49,1436518.11,786323.21,565590.24,536108.17,142827.38,255836.26,3006,602,0,0,Medium
CMP0788,"Cannon, Rivera and Nguyen",Manufacturing,39215457,4255478.28,12207194.29,22685171.39,10860850.5,9502557.16,1278760.31,3910024.52,4471,811,1,0,Low
CMP0789,Pearson Inc,Retail,44841600,12560000.66,7948183.55,22050378.62,22020318.33,8928875.75,204566.78,9905304.97,4404,740,0,0,Low
CMP0790,Johnson-Cobb,Healthcare,68827001,4266812.14,42996834.34,53741467.57,25836071.93,12905620.48,3502444.74,-1786799.52,997,704,1,0,Low
CMP0791,Price LLC,Retail,16936233,2046089.13,8004263.04,6460369.64,6508211.54,3181937.13,654422.41,-493575.71,3849,842,0,0,Low
CMP0792,"Freeman, Scott and Hayes",Finance,14254596,2955181.13,3662124.08,7719604.57,1427493.95,1943047.64,317311.11,2668261.2,4118,806,1,1,Low
CMP0793,"Chavez, Browning and Roberts",Finance,8959126,715053.15,3924742.6,4343807.62,4015099.19,3523498.51,264457.32,1692406.97,6927,801,0,1,Low
CMP0794,Spencer Group,Energy,77554224,16617814.61,52965863.27,16955821.02,27068728.97,27570928.12,2642261.38,-1770695.37,3748,457,0,0,High
CMP0795,Hudson Group,Energy,79898179,20870578.99,80657924.04,35206429.8,33726197.01,11036345.69,2597602.9,-2145800.1,8748,675,1,0,Medium
CMP0796,Smith-Brewer,Retail,75362404,15438526.01,51808010.15,8501060.78,26952730.79,23421940.35,3725341.44,10460403.81,1255,307,0,1,High
CMP0797,"Cameron, Johnson and Parrish",Finance,62467909,18742737.98,21813149.53,3993185.0,10694958.71,12190207.39,981680.58,-1299457.02,9230,424,0,0,High
CMP0798,Chandler-Gonzales,Healthcare,6060064,1206627.02,1945378.39,1152297.42,2634280.49,2288588.88,159744.27,810520.3,5366,684,0,1,Medium
CMP0799,Richards Ltd,Retail,80911899,20251731.34,9700077.75,53742818.91,22018294.98,31678990.47,300765.92,10840786.7,4287,713,0,1,Low
CMP0800,"Mccarty, Nelson and Bird",Technology,8199943,1399874.32,6920137.82,3137918.06,1781890.01,1766364.49,805058.48,1774156.02,6692,574,1,0,Medium
CMP0801,Snyder-Hunt,Retail,71225153,8149040.3,20995924.19,16337702.41,14055245.53,9531174.03,780251.68,538125.9,3568,804,0,0,Low
CMP0802,Sosa LLC,Retail,2410346,209769.47,1344821.92,1606844.57,1011113.88,617872.46,111935.14,154268.78,9451,754,1,0,Low
CMP0803,Robinson PLC,Technology,92957388,9403216.99,14944178.73,27325847.74,14462478.99,11287995.27,1629077.33,2950611.17,1763,708,1,1,Low
CMP0804,Walker LLC,Energy,46196226,2788888.58,47811503.54,18595763.9,14642858.2,13321402.08,5591633.21,596312.24,8651,628,1,1,Medium
CMP0805,Perez-Johnston,Finance,78053808,19406193.28,74001876.7,56207050.92,31578082.56,13499685.12,5873366.8,10610543.65,3416,819,0,1,Low
CMP0806,Daniel-Porter,Energy,30447950,3690027.3,12743952.33,9578557.27,8155336.05,2099747.11,1505733.78,2373980.67,2977,728,1,0,Low
CMP0807,Brown-Young,Healthcare,10499121,796463.56,9574960.86,1976896.29,4773719.36,1027214.67,759219.15,380049.58,4052,334,1,1,High
CMP0808,Ramos Ltd,Energy,79119938,15473743.55,13585906.28,59403468.53,25353402.13,20504388.38,1221044.11,18312490.42,2335,723,0,0,Low
CMP0809,Sanchez Group,Finance,39721130,9913694.52,21606106.16,12552774.58,16003588.08,3784600.94,987916.15,5006552.0,3904,609,1,1,Medium
CMP0810,Daniels Inc,Technology,86837112,18745626.67,51981453.98,46998672.7,11637249.8,15895443.91,5348483.01,19877605.31,4370,744,0,1,Low
CMP0811,"Collier, Blake and Griffith",Healthcare,39652272,8189995.05,44003447.19,28931588.62,16315967.96,4148499.11,3713851.72,5554379.85,3254,568,0,0,Medium
CMP0812,Reed-Casey,Energy,70890458,17083751.52,77298950.1,18436329.78,10013477.44,15877213.85,6322514.39,-1546309.76,5618,485,0,0,High
CMP0813,"Gordon, Long and Hanna",Manufacturing,96586562,28645999.46,114642602.95,42169121.73,21394740.89,27599425.25,10392450.85,7596802.58,381,632,0,0,Medium
CMP0814,"Frazier, Mcdaniel and Klein",Finance,71246440,12129587.46,36969062.42,49416986.55,32897614.55,20803806.57,1673749.82,5800674.07,6683,809,0,1,Low
CMP0815,"Smith, Burton and Phillips",Finance,25723301,7428155.64,12298673.64,5168924.28,3257245.43,2199148.08,450061.57,265773.85,979,648,1,0,Medium
CMP0816,"Jackson, Smith and White",Technology,21405203,3790733.22,3916241.49,8042205.26,4732764.81,4022099.04,265483.37,2359881.6,8047,787,1,0,Low
CMP0817,Kelly-Robles,Technology,51008826,16239438.82,50968970.77,25893525.88,14121348.13,12463693.85,5513954.6,1600607.63,5634,578,1,1,Medium
CMP0818,Joseph Ltd,Retail,93941912,23326673.21,88648219.35,49783002.92,40690002.54,5138100.94,5281292.15,17438955.48,7067,669,1,0,Medium
CMP0819,Fernandez-Bautista,Healthcare,34029651,9481868.77,9396921.47,22960299.67,6186106.39,9057685.03,575625.32,7166845.24,233,765,1,1,Low
CMP0820,Sanchez Inc,Technology,56924854,14480540.23,31797334.51,34145585.42,12669313.09,3590701.7,751164.69,13213779.37,8236,705,1,0,Low
CMP0821,"Garcia, Hughes and Bryant",Finance,20962746,2958573.29,12019465.89,1777905.42,8161212.85,7830913.02,1025112.58,1691112.54,2489,497,0,0,High
CMP0822,Gordon-Jimenez,Technology,10082173,2891475.11,1762337.99,4366210.85,1478249.05,970278.49,70229.53,1999128.12,784,788,0,0,Low
CMP0823,"Alvarez, Tanner and Avery",Retail,95258062,10116131.47,78852435.7,56110388.8,30169329.05,35230600.25,9208696.75,13289462.79,4948,725,1,0,Low
CMP0824,Olson LLC,Healthcare,78874470,23497179.38,38492936.85,62711282.5,11678318.82,15738031.43,3287181.66,10250813.08,5989,792,1,1,Low
CMP0825,"Mata, Morales and Washington",Manufacturing,93924891,31732334.75,17152480.2,34392039.02,44117048.21,29918951.63,1203727.18,10429207.6,7794,768,1,1,Low
CMP0826,"Hall, Moore and Gonzalez",Retail,91048043,30769458.75,73766784.81,25982037.38,15017049.23,32662977.91,6588768.28,17133669.02,4794,693,0,0,Medium
CMP0827,Dennis and Sons,Finance,18323518,3780302.86,19650002.2,9313883.61,6528461.11,4752210.65,445383.54,2230248.1,6401,581,0,0,Medium
CMP0828,"Elliott, Castro and Moore",Technology,1646470,406241.97,682499.91,1161543.78,440052.57,318428.73,23271.07,15019.0,8812,705,0,0,Low
CMP0829,Howard Inc,Energy,42139287,14640486.59,48823413.42,14083250.61,14859635.28,11209794.47,2882791.2,7060258.67,2895,398,0,0,High
CMP0830,Castaneda-Taylor,Retail,31566977,3220351.45,29245759.97,24324832.87,11695316.15,6285309.94,3130719.6,2911212.17,8332,704,0,1,Low
CMP0831,King-Harper,Healthcare,47376542,5716869.49,6801869.63,25369610.43,9232307.81,5013596.11,272059.39,1769029.53,5644,730,1,1,Low
CMP0832,"Collins, Alexander and Stewart",Finance,75364254,17274463.25,61694430.88,52276067.26,24064500.81,6524706.96,3511655.25,15183495.18,6115,744,1,1,Low
CMP0833,"Mcknight, Porter and Gill",Healthcare,91359133,15001506.08,93945568.96,33890104.63,35099957.23,29104488.48,7509111.5,-844273.2,1645,674,1,0,Medium
CMP0834,Williams-Beck,Manufacturing,87210464,22833734.04,97774914.36,6982000.04,41159954.63,9251836.19,5600924.4,20065484.13,9190,473,1,1,High
CMP0835,"Mcdowell, Christensen and Gregory",Finance,21591436,6841292.77,24547294.65,13877421.61,10599504.87,1458223.54,793867.14,3323918.94,2816,666,0,0,Medium
CMP0836,Garza LLC,Finance,6665886,1366496.33,7739001.81,926825.87,2967018.77,1231614.19,724799.39,-308275.35,3682,545,1,0,High
CMP0837,"Smith, Macias and Holloway",Retail,97368229,21712470.2,84450971.98,52930443.9,15301019.0,16771659.77,5554201.78,16528993.4,287,608,0,1,Medium
CMP0838,Mcdonald-Morales,Healthcare,25914291,1975304.89,30947177.91,10139936.33,3961957.29,6464693.23,3596583.44,1316605.09,7032,427,1,1,High
CMP0839,"Miller, Moody and Martin",Manufacturing,16854599,1037440.87,15703709.35,6152887.54,7144186.04,2668767.62,877091.06,2830291.29,840,675,1,1,Medium
CMP0840,Shepard PLC,Finance,48573256,4338335.88,45018165.02,28175475.24,23087872.0,9377357.7,3027742.65,-962257.74,8556,560,1,1,Medium
CMP0841,Gonzales and Sons,Healthcare,45200975,9894880.28,37083300.88,19143314.43,18468027.04,9584598.93,1730371.55,7679195.5,1466,593,1,1,Medium
CMP0842,"Rodriguez, Hawkins and Rose",Manufacturing,13343182,2044904.13,15829527.23,3629285.51,5053143.07,2352367.36,518149.38,952271.49,7396,522,0,1,High
CMP0843,"Walker, Patel and Fox",Retail,40130556,3015723.94,21608518.26,30903385.09,9648829.77,15920811.16,2488217.18,3022918.42,3124,723,0,0,Low
CMP0844,Thomas-Gutierrez,Finance,66767465,20455889.95,37918573.81,10292883.77,22475897.78,12489065.74,2235790.23,16624245.2,9331,514,0,0,High
CMP0845,Roberts Group,Technology,18519515,5993161.53,22148578.13,9076103.27,2424970.37,2623355.38,1932086.56,2121438.29,5991,678,0,0,Medium
CMP0846,"Ward, Hogan and Wilson",Energy,41038809,13304965.52,42826549.35,4954005.49,19397546.84,7316623.35,1542295.72,4448561.98,2639,544,1,0,High
CMP0847,Smith-Wilson,Finance,8816328,673234.85,7624868.9,4604597.82,956800.24,449390.87,740679.06,158021.57,4439,588,0,0,Medium
CMP0848,White Ltd,Healthcare,35150892,11762125.78,39050051.69,27520774.69,16374764.28,13409975.24,3262051.28,4147807.44,2701,758,1,0,Low
CMP0849,"Hart, Cochran and Howard",Retail,9095974,1329657.17,10598023.52,4752552.64,3598579.19,2236899.07,1214932.79,473552.25,4471,566,0,0,Medium
CMP0850,"Mann, Lambert and Morgan",Energy,30173824,3416164.67,28802086.78,19789977.49,3384038.37,6066333.55,955761.92,7366923.94,4332,708,0,0,Low
CMP0851,Rodriguez-Rios,Finance,91452263,21974844.47,100642105.43,26965499.94,30730708.53,22104795.53,9233705.41,7110794.14,920,423,0,0,High
CMP0852,"Gould, Ward and Cox",Technology,72369010,7795527.8,86683430.05,51245614.14,12059220.34,21226812.79,3218264.82,-959987.73,5559,621,0,1,Medium
CMP0853,"Hill, Adams and Lewis",Healthcare,92735127,6841104.3,72512775.23,36270143.18,37931813.88,12917303.52,3772527.87,11560932.14,4550,695,0,0,Medium
CMP0854,"Larson, Turner and Harris",Retail,37143581,9413010.08,17622759.82,2717174.5,10525215.72,11351194.72,642315.95,4026974.22,9669,349,1,0,High
CMP0855,"Kidd, Baker and Curtis",Energy,34700773,11075099.44,3773473.07,22327653.69,11992553.64,4728674.51,264487.25,8464406.07,8097,705,1,1,Low
CMP0856,Brown-Mccullough,Retail,18237201,6128690.88,10714216.06,2234137.98,5091166.05,4512577.17,1158475.12,510880.3,2795,498,0,1,High
CMP0857,Frazier Ltd,Healthcare,5076336,1581754.78,864988.42,2724580.06,1626895.44,1677204.6,43739.5,585959.87,8305,796,1,1,Low
CMP0858,"Ibarra, Smith and Klein",Manufacturing,51718748,9625212.85,50814998.76,17405316.14,25597312.41,17599847.99,1721809.91,-1243367.55,2735,597,1,1,Medium
CMP0859,Morton-Robinson,Energy,9460588,2229463.85,4339758.44,3772962.65,3326244.28,1944545.3,500633.26,1061066.31,7256,754,1,1,Low
CMP0860,"Woodward, Thompson and Martinez",Finance,84846020,5514813.74,77105727.6,55266853.71,15019190.0,26376204.27,4193307.24,1473033.16,3198,803,0,1,Low
CMP0861,Camacho-Aguilar,Finance,89661941,10297454.96,49490635.31,53658965.12,33787017.3,31671676.51,2312079.78,1081161.92,5839,714,0,0,Low
CMP0862,"Stewart, Cross and Ford",Manufacturing,91630734,19121531.23,11406345.51,63825119.4,28959496.75,24550495.35,636821.22,19144851.13,5352,716,1,0,Low
CMP0863,"Olsen, King and Bowers",Technology,87847912,17510199.73,46323813.65,28164924.23,32883903.41,4486586.62,3795389.67,20139051.97,8176,561,0,0,Medium
CMP0864,Moore Inc,Manufacturing,30002070,5699172.21,10992910.81,19296267.2,4060783.67,4164881.18,370911.1,1298283.84,6716,795,0,0,Low
CMP0865,Miller LLC,Manufacturing,76786779,6804174.99,25020243.27,42865971.48,9155580.48,7306213.75,1643748.55,11082569.72,7238,708,1,1,Low
CMP0866,Weaver-Cross,Energy,20112752,3133416.07,22782009.91,3236862.84,2558753.74,7550264.7,2471397.05,3553239.6,9155,416,1,0,High
CMP0867,"Pugh, Lloyd and Freeman",Manufacturing,90036064,15161054.21,70700715.25,12005158.85,24165108.05,5219881.28,5677505.2,975827.07,7276,345,0,1,High
CMP0868,"Michael, Hernandez and Jones",Technology,3274592,299947.42,746127.06,1467889.78,1540402.48,1242232.24,78551.77,214354.14,1290,783,1,0,Low
CMP0869,Roberts Group,Manufacturing,11244514,2858471.09,10900315.98,3112927.27,5157946.11,1848831.78,259779.51,1699250.96,5270,436,1,0,High
CMP0870,Kirby-Brown,Manufacturing,41012269,8296195.73,23779790.85,5070356.42,16981018.38,8492184.6,1061715.23,1991949.94,996,507,0,1,High
CMP0871,"Hunter, Hooper and Foster",Retail,95229394,19485916.25,39532764.49,5035790.21,25926241.37,11155001.06,3549383.95,19883955.24,6082,419,1,0,High
CMP0872,"Compton, Harris and Thomas",Technology,47531091,13850093.54,56486091.32,12974701.25,11721726.94,11215637.07,6633661.12,7542193.47,7867,348,0,1,High
CMP0873,Smith Inc,Energy,56323979,18268920.19,32440815.45,10912457.36,17229833.04,18888426.41,1444821.22,11841478.68,4385,644,1,1,Medium
CMP0874,Lynch-Parsons,Manufacturing,1116689,228544.16,795017.75,295425.97,316339.17,430616.07,88175.37,229605.0,3021,607,1,1,Medium
CMP0875,Mendoza Ltd,Energy,93148638,28295330.56,83813627.98,33409046.59,22319858.24,5656316.95,5683770.93,2715054.97,6762,553,1,0,Medium
CMP0876,Lowery Inc,Manufacturing,57296511,4893458.69,45158638.54,23627228.33,19800763.66,3591629.13,2324349.36,7031248.99,1373,590,1,0,Medium
CMP0877,Clark-Green,Retail,89752699,24220363.62,82012786.07,13153469.68,24524853.05,11863364.9,2481339.32,9396904.31,4591,462,0,1,High
